source_keyword,note_id,type,title,desc,time,last_update_time,time_readable,last_update_time_readable,user_id,nickname,liked_count,collected_count,comment_count,share_count,ip_location,tag_list,crawl_date,note_url
放下手机,66d2dcbc000000001f01c382,normal,放下手机，学这些技能甩开同龄人‼️,"👐放下手机，让你买车技术飞起✈️✈️✈️
-
✅技能一：买车时机
◾️新车上市，老款降价处理
◾️一天中快下班的时候，销售很疲惫了，能卖一个是一个
◾️一周中周一的时候，领导刚布置完周任务，销售想拿个开门红好好表现表现
◾️一个月中，大概25号左右，销售还没完成月任务，压力比较大
✅技能二：砍价技巧
◾️找该车缺点，作为砍价的谈资
◾️了解竟品车优点，方便后面砍价
◾️销售给你综合优惠别要，只要现金优惠
◾️别暴露心理价，让销售猜不透，逼出底价
◾️最好找领导面谈，权限大价格让得多
◾️最后说心理价时，要在底价上少1、2k
◾️算价格的时候，要说列出各项费用
◾️记住：不确认，千万别交定金
✅技能三：车价组成
◾️全款买车：裸车价➕购置税➕保险➕上牌
◾️贷款买车：全款费用➕手续费➕金融服务费（可砍）
◾️上牌费：120左右（各地不一样），代办500左右
◾️不该交的：出库费、GPS费、PDI检测费、保险保证金、综合服务费。
✅技能四：赠品选择
◾️油卡/电卡、免费保养、汽车延保、原厂360全景影像/倒车雷达、行车记录仪等
✅技能五：车险选择
◾️必买：交强、三责、车损（驾乘、医保外推荐）
✅技能六：购车合同
◾️写车型、配置、颜色、赠品等
◾️写各种费用，比如车价、贷款、保险（险种）
◾️写不交哪些费用，比如上牌、pdi
◾️备注合同上费用以外，无其他费用
◾️备注车生产日期不超过3个月（超过是库存车）
◾️提车大概日期，到期提不了车可退全款
◾️“提车无异议后，不得拒收”千万别签
✅技能七：验车事项
◾️车洗好，放光线好的地方验车漆
◾️新车仪表公里数50km内最佳
◾️检查车内是否有划痕/污渍，各项功能正常
◾️车生产日期，国产不超过3个月，进口不超过6个月
◾️车玻璃日期，中间数代表年份，点在数前拿7减，点在后拿13减代表月份
◾️轮胎日期，比如3223，后面两位代表23年，前面两位代表32周，23年32周生产的
✅技能八：提车必拿
◾️两把钥匙（或卡片）
◾️绿本（贷款无）
◾️发票
◾️购车合同
◾️保养/三包手册
◾️三角警示牌
◾️反光背心
◾️灭火器
◾️补胎工具
◾️承诺的赠品
·
✅以上买车千万注意‼️建议店赞➕收蔵，买车时拿出来用👌
#买车[话题]# #买车那点事[话题]# #小齐说车[话题]# #汽车[话题]# #女生成长[话题]#",1725095100000,1725095101000,2024-08-31 17:05:00,2024-08-31 17:05:01,5678dc2c9eb57834444e1d9b,小齐说车,9085,9708,173,528,,"买车,买车那点事,小齐说车,汽车,女生成长",2024-11-21,https://www.xiaohongshu.com/explore/66d2dcbc000000001f01c382?xsec_token=ABJaG_Gr3o5BywGZqXH-An-YZmJ83UxEp2KwuCJzkEucg=&xsec_source=pc_search
手机上瘾,65ae423a000000002c015809,normal,男生无痛戒手机的6个方法｜极简生活,"你有没有玩手机一天后
罪恶感特别强，感觉一整天都浪费了
想戒掉手机依赖，建议去做这6件事
把属于我们的时间拿回来！
	
1⃣️卸载某音
2⃣️去看各类纪录片
3⃣️去做各类运动
4⃣️去当博物馆迷
5⃣️去考证
6⃣️去阅读
	
我是杰瑞存钱记@杰瑞存钱记 ，一个践行极简生活理念的创业者，主页会及时更新极简生活相关笔记，关注我，让我们一起摆脱手机控制，早做让我们的人生发生改变！希望对你有用！
	
#极简主义[话题]##戒掉手机瘾[话题]##极简生活[话题]# #男性成长[话题]# #改掉坏习惯[话题]# #你同意以上的方法吗？[PK]#",1705919034000,1705919034000,2024-01-22 18:23:54,2024-01-22 18:23:54,6593caaa00000000220107ac,大杰的生活日记,54,35,3,1,,"极简主义,戒掉手机瘾,极简生活,男性成长,改掉坏习惯",2024-11-17,https://www.xiaohongshu.com/explore/65ae423a000000002c015809?xsec_token=ABpY4DPp3hAyz4a3fj97EI_YIw8uiiSw6xGEdlZBa2aY8=&xsec_source=pc_search
手机依赖症,651e9792000000001f03f026,normal,模仿一下小🍠的流量密码,"#浪漫生活的记录者[话题]#
整活，不要当真，当个乐子看就好。
如有雷同，纯属借鉴。
#数码街区由我造[话题]# #一起聊数码[话题]# #索尼[话题]# #索尼Xperia[话题]# #备用机[话题]# #小屏手机[话题]# #小众设计[话题]# #流量密码[话题]# #极简主义[话题]# #长期主义[话题]# #手机[话题]# #记录生活[话题]# #摄影日常[话题]# #模仿[话题]# #整活[话题]#",1696503699000,1698732461000,2023-10-05 19:01:39,2023-10-31 14:07:41,5b4a071011be104542a67ea8,吃一口黄球球,2678,672,455,57,,"浪漫生活的记录者,数码街区由我造,一起聊数码,索尼,索尼Xperia,备用机,小屏手机,小众设计,流量密码,极简主义,长期主义,手机,记录生活,摄影日常,模仿,整活",2024-11-20,https://www.xiaohongshu.com/explore/651e9792000000001f03f026?xsec_token=ABBa7PQ-F0itG-DuYVmXjAslkqWpqrTUOjnREnXgDuLxU=&xsec_source=pc_search
断网,66c35a9d000000001d01b53e,normal,【大麦抢票攻略】台前调度+断网大法buff加满,"大麦断网抢票+ipad台前调度，一打一个准。
今天来讲讲怎么在大麦用断网法抢票，百试百灵！下面是过程拆解。
part 01 台前调度
1-1支持设备：
1. iPad Air（第5代及更新的机型）
2.11英寸iPad Pro（所有机型）
3.12.9英寸iPad Pro（第3代及后续机型）
支持软件：iOS 16 和iOS 17
1-2如何操作：
1.打开Ipaid控制中心，找到台前调度。直接搜索/打开设置-控制中心-台前调度
	
2.打开显示与亮度-显示-选择更多空间，就可以全屏分屏
	
3.打开控制中心，长按将侧边栏和程序坞隐藏起来
	
4.打开主屏幕，返回抢票app
	
5.打开另一个平台，就可以实现同时抢票了~
	
part 02 断网大法
1.进入页面一直点继续尝试
2.直到弹出库存不足后，断掉手机网络
3.然后点我知道了，重新联网刷新
4.不断重复联网刷新的步骤，然后提交
最后，大麦页面还没弹出订单，支付宝就已经迫不及待的想让我们付款了（哈哈哈...[派对R]
诸位宝子攻略奉上↑
如果想了解更多抢票攻略😎可以来驿站一同探讨交流[蹲后续H]
#演唱会抢票[话题]# #演唱会攻略[话题]# #演唱会门票[话题]# #大麦抢票[话题]# #App分享[话题]#",1724078749000,1724113597000,2024-08-19 22:45:49,2024-08-20 08:26:37,6537eca6000000000301ce21,大白带你看演出,109,64,21,80,,"演唱会抢票,演唱会攻略,演唱会门票,大麦抢票,App分享",2024-11-22,https://www.xiaohongshu.com/explore/66c35a9d000000001d01b53e?xsec_token=ABTT2agqTGYv634edYQCz16rMQ13-gLpi-eBoOi2lSuQA=&xsec_source=pc_search
手机依赖,66e3f5470000000026030201,normal,中招没？为什么地铁上95%的人都在玩手机,"不知道经常坐地铁的人发现没有，95%以上的人都在玩手机，数据虽然有些夸张，但确实是一个普遍现象。这一现象的背后有着多种原因，我觉得主要是：
-
[一R]手机作为信息获取和娱乐的主要工具
信息获取：在信息爆炸的时代，手机成为获取信息的主要途径。人们可以利用碎片时间阅读新闻、学习专业知识、浏览社交媒体等。
	
娱乐方式：手机游戏、短视频等娱乐功能为乘客提供了乐趣，尤其是在单调的乘车过程中。
-
[二R]逃避现实
逃避现实：在地铁这样一个封闭和嘈杂的环境中，看手机成为了一种逃避现实的方式，让人们能够暂时沉浸在手机的世界中，减少外界干扰。
-
[三R]依赖性和习惯
习惯养成：长时间使用手机形成了习惯，人们习惯于在空闲时间使用手机，这种习惯在地铁上表现得尤为明显。
-
[蹲后续H]虽然地铁上玩手机是一个普遍现象，但我们也应该意识到过度依赖手机可能带来的问题，如影响视力、颈椎健康、人际交往等。
～
因此，建议乘客合理控制手机使用，享受地铁旅行的同时，也要关注自身和他人的健康。[自拍R]
-
#坐地铁[话题]# #玩手机[话题]# #地铁上可以做什么[话题]# #地铁上不能做的事[话题]# #地铁[话题]# #乘地铁[话题]# #地铁纳凉[话题]# #地铁通勤[话题]#
～
那么其余的5%的人在做什么呢？来参与下调查
	
#不玩手机的人做点什么呢？ [投票]#",1726219846000,1726215495000,2024-09-13 17:30:46,2024-09-13 16:18:15,5c8771270000000011009fb8,东方智库,3,2,9,0,,"坐地铁,玩手机,地铁上可以做什么,地铁上不能做的事,地铁,乘地铁,地铁纳凉,地铁通勤",2024-12-10,https://www.xiaohongshu.com/explore/66e3f5470000000026030201?xsec_token=ABlwl8WUpiKSBfj7gOOle1OKjGlxp9Ao1Si1KUBxY0hB4=&xsec_source=pc_search
短视频沉迷,66ea9c8c000000001e01adaa,normal,人民网三评短视频｜跟着人民日报学写作,"2023年网民经常使用的App中，
网络视频应用使用率达到97.7%。
	
如今，短视频成为交流沟通、内容消费、商业经营的平台。
也生动呈现世界千姿百态，
折射出社会发展和时代变迁。
但“短视频之困”随之而来。
困住的既有手机端的人，
也有创作端、平台、互联网公司。
为此，人民网三评，短视频之困。
➕短视频发展短板：
	
🌴低快乐，高伤害，短视频成为“杀时间”利器。
🌴短视频内容创作同质化、低俗化、创意抄袭、版权维护难。
🌴短视频沉迷范围广、容易产生依赖。（消磨意志、陷入信息茧房、损害心理健康）
🌴短视频违法违规现象、不符合主流价值观现象频出。
	
🌴资本蜂拥、资源浪费。
➕产生问题的原因
🌴娱乐至死的泛化、滋养精神文化的社会供给不足
🌴企业盲目逐利，奉行流量至上，对擦边行为半推半就。
🌴短视频非良性竞争带来的技术应用的偏颇。
包括算法推荐、内容自动审查、内容分发机制等失去公允。
➕破解对策
🌴加强行业监管自律，完善不良信息过滤机制。
🌴加强原创内容保护，促进优质短视频良性竞争。
🌴加强网络法治建设，依法保障行业规范发展。
🌴加强社会宣传引导，推动网络文明共建共治共享。
对于互联网企业，更应完善算法、强化担当。
	
🌴完善算法，帮助受众远离沉迷
🌴完善内容分发机制，让正能量澎湃大流量
🌴追求科技创新，以科技创新推动产业创新，在短视频外的数字经济和实体经济融合发展领域大展身手。#新发展理念[话题]# #跟着人民日报学写作[话题]# #互联网公司责任[话题]# #申论热点[话题]# #公文写作[话题]# #省考面试[话题]# #",1726651532000,1726651532000,2024-09-18 17:25:32,2024-09-18 17:25:32,566f5b490bf90c2251a9abd4,柠檬很甜,489,303,9,97,,"新发展理念,跟着人民日报学写作,互联网公司责任,申论热点,公文写作,省考面试",2024-11-25,https://www.xiaohongshu.com/explore/66ea9c8c000000001e01adaa?xsec_token=ABA9UsZMS6bJ9cfLDg8YEyJeFXRLxdiM7ZFfHMcGH_fKg=&xsec_source=pc_search
短视频沉迷,6412f596000000001203d767,normal,卸载抖音后时间变多了,卸载抖音后时间变多了好多，也爱上了读书，感觉短视频像是一种精神鸦片，没有营养却又让人上瘾#卸载抖音[话题]# #精神鸦片[话题]#,1678964118000,1678964118000,2023-03-16 18:55:18,2023-03-16 18:55:18,5cb55c480000000017006bcd,肥葡萄,79,42,16,10,,"卸载抖音,精神鸦片",2024-11-25,https://www.xiaohongshu.com/explore/6412f596000000001203d767?xsec_token=ABIS5sQWKS3xPDr7p9qij6Kw4Sd-wlZR-UNkCsEbJOXxU=&xsec_source=pc_search
放下手机,661d2f14000000001c004547,normal,4个方法让我考研的时候戒断手机！！,"3月份我刚准备考研的时候，效率低的要死，学一会就拿起手机看下有没有消息，一拿起来就放不下。我开始强迫自己戒手机，一旦开始学习绝.对不拿手机，后来慢慢成了习惯在学习的时候没再看过手机，只有偶尔去厕所回来看下有没有重要消息。再到后来，听见手机叮咚都觉得烦人。
.
✅这次和大家分享下我戒手机的方法：
1️⃣手机关静音
我每次都把手机关静音，这样听不见消息提醒，不会吸引注意力。直到现在，我的手机都一直是静音模式。
-
2️⃣放在看不见的地方
我会把手机放在桌洞或者塞到书包蕞里面，主打一个眼不见心不烦。这样放在一眼瞅不见的地方，不会想拿出来看。
-
3️⃣每天留玩手机的时间
我试过一整天只学习不看手机，坚持了一天就要疯了，本来学习就有点枯燥，还不能看手机那不得疯。之后我每天都留出一段时间特意去刷手机。我会在吃饭的时候追剧，午睡前玩30分钟，还有晚上11点之后都是我玩手机看小说的时间。这样该学习的时候就专心的学，玩手机的时候可以痛快的玩，对我来说还挺有效的。
-
4️⃣不带手机去图书馆
这个方法我试了一天就放弃了，老担心错过重要消息，大家可以根据自己的情况定。
.
现在考研才刚刚开始，—定要养成学习不看手机的习惯！加油哇宝们💪
.
#经验分享[话题]# #考研学习之戒手机[话题]# #25考研[话题]#",1713188628000,1713415298000,2024-04-15 21:43:48,2024-04-18 12:41:38,60c74a3d000000000100a5d0,按时睡觉的发发,79,35,4,4,,"经验分享,考研学习之戒手机,25考研",2024-11-22,https://www.xiaohongshu.com/explore/661d2f14000000001c004547?xsec_token=ABXRZOqT02Y_0PhWwHoaH839_1M2cQ8Y-ryKCKGSLCz5o=&xsec_source=pc_search
放下手机,66ed05ce0000000012010974,normal,放下手机，做这10件事甩开同龄人,"放下手机的方法
1.有意识的停顿：固定玩手机的时间
给自己设定一个玩手机的小规矩，就像给生活加了个小甜点哦！比如，每天只玩手机两个小时，时间一到就乖乖放下手机，去做点别的事情。这样，我们就能更好地享受手机带来的乐趣，同时也不会被手机“绑架”
2.转移一些方向：合理设计手机界面
学习软件放前面
我们可以把手机界面设计得既美观又实用，把学习软件放在zui显眼的位置。这样，每次打开手机的时候，第一眼就能看到它们，自然而然地就会想要去学习
	
3.培养一个爱好：用好习惯代替坏习惯
我们可以尝试读书、运动、做手工，或者学习一门新的语言。这样，当手机不在身边的时候，我们也能找到属于自己的快乐啦！而且，用好习惯代替坏习惯，还能让我们的生活更加健康、有序
4.手机只是工具：明确使用手机的目的
手机其实只是一个工具而已，它并不能决定我们的生活。所以，我们要明确自己使用手机的目的，是为了学习、工作还是娱乐。这样，我们就能更好地掌控手机，让它成为我们生活中的得力助手啦！记住哦，手机只是工具，我们才是生活的主人
	
5.相信自己可以：列出每日的计划
相信自己，你一定能做到！每天列出详细的计划，并坚持执行。这样，我们就能一步步走向成功，实现自己的梦想啦！而且，列出计划还能让我们更加清晰地知道自己每天要做什么，不会浪费时间
	
#读书[话题]# #深度思考[话题]# #读书提升成长[话题]# #运动[话题]##写作[话题]##读书推荐[话题]# #我的日常[话题]# #学习日常[话题]#",1726875120000,1726809565000,2024-09-21 07:32:00,2024-09-20 13:19:25,61d1a56c0000000010007f78,希曼读书,3,5,0,1,,"读书,深度思考,读书提升成长,运动,写作,读书推荐,我的日常,学习日常",2024-12-17,https://www.xiaohongshu.com/explore/66ed05ce0000000012010974?xsec_token=ABW7CTcK3D9Cw1kv_5gMDC9sTQ6eq3VNmTmHvWzsI1dl8=&xsec_source=pc_search
手机依赖症,66cc469f000000001d016269,normal,被手机干废的的人生丨自我成长救赎,"原本可以轻松跑10公里的跑步者，如果因为懒惰或其他原因只跑5公里，他的能力很快就会退化到只能跑5公里。跑步如此，意志力也是这样。
我逐渐认识到，大脑的退化不是一天造成的，想要恢复也不可能在短时间内实现，需要长期的努力和坚持。
-
搞明白背后的原因，是改善的开始。
在今天这个时代，说是完全离开手机，那不大可能，但是我们也得知道我们为什么被手机控制、裹挟，这样会对我们造成什么影响，才能拿回自主q。
做到既能够好好使用手机，又不全然沦陷无力自拔。
-
#女性成长[话题]#  #自我提升[话题]#  #自控力提升[话题]#  #能量提升[话题]#  #自救指南[话题]#  #行动力[话题]#  #执行力[话题]#  #深度思考[话题]#  @小红书创作学院  @小红书创作助手",1724667062000,1724663456000,2024-08-26 18:11:02,2024-08-26 17:10:56,5d90e81a0000000001000738,夏天自律成长,245,149,4,21,,"女性成长,自我提升,自控力提升,能量提升,自救指南,行动力,执行力,深度思考",2024-11-20,https://www.xiaohongshu.com/explore/66cc469f000000001d016269?xsec_token=AB7ud-1_iF-QBR9O_w1OoJsTL_NSXgwKOjg4pXKP87kYA=&xsec_source=pc_search
